game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,source,_date,_home_key,_away_key,_fuse_key,_score_nonnull,_has_start,_quality
401601489,2023,2023-11-19,2023-11-20 00:00:00+00:00,Grand Canyon Lopes,South Carolina Gamecocks,68,75,29.0,30.0,39.0,45.0,True,Desert Diamond Arena,espn,2023-11-19,grandcanyonlopes,southcarolinagamecocks,2023-11-19|grandcanyonlopes|southcarolinagamecocks,6,True,16
2023-11-19-0,2023,2023-11-19,,HOME,AWAY,,,,,,,,,ncaa,2023-11-19,home,away,2023-11-19|home|away,0,False,0
401581549,2023,2023-11-19,2023-11-20 01:30:00+00:00,Houston Cougars,Dayton Flyers,69,55,36.0,28.0,33.0,27.0,True,TD Arena,espn,2023-11-19,houstoncougars,daytonflyers,2023-11-19|houstoncougars|daytonflyers,6,True,16
401584513,2023,2023-11-19,2023-11-20 01:00:00+00:00,Illinois Fighting Illini,Southern Jaguars,88,60,45.0,27.0,43.0,33.0,False,State Farm Center,espn,2023-11-19,illinoisfightingillini,southernjaguars,2023-11-19|illinoisfightingillini|southernjaguars,6,True,16
401591374,2023,2023-11-19,2023-11-19 18:00:00+00:00,Indiana Hoosiers,UConn Huskies,57,77,30.0,37.0,27.0,40.0,True,Madison Square Garden,espn,2023-11-19,indianahoosiers,uconnhuskies,2023-11-19|indianahoosiers|uconnhuskies,6,True,16
401575446,2023,2023-11-19,2023-11-19 18:00:00+00:00,Iowa State Cyclones,Grambling Tigers,92,37,48.0,14.0,44.0,23.0,False,Hilton Coliseum,espn,2023-11-19,iowastatecyclones,gramblingtigers,2023-11-19|iowastatecyclones|gramblingtigers,6,True,16
401594214,2023,2023-11-19,2023-11-19 17:00:00+00:00,IU Indianapolis Jaguars,Holy Cross Crusaders,61,74,28.0,36.0,33.0,38.0,True,Rock Hill Sports & Event Center,espn,2023-11-19,iuindianapolisjaguars,holycrosscrusaders,2023-11-19|iuindianapolisjaguars|holycrosscrusaders,6,True,16
401602709,2023,2023-11-19,2023-11-19 18:00:00+00:00,Lafayette Leopards,Wilkes University Colonels,69,53,34.0,28.0,35.0,25.0,False,Kirby Sports Center,espn,2023-11-19,lafayetteleopards,wilkesuniversitycolonels,2023-11-19|lafayetteleopards|wilkesuniversitycolonels,6,True,16
401582114,2023,2023-11-19,2023-11-19 22:30:00+00:00,Liberty Flames,Vermont Catamounts,71,61,35.0,33.0,36.0,28.0,True,The HTC Center,espn,2023-11-19,libertyflames,vermontcatamounts,2023-11-19|libertyflames|vermontcatamounts,6,True,16
401591375,2023,2023-11-19,2023-11-19 20:39:00+00:00,Louisville Cardinals,Texas Longhorns,80,81,38.0,41.0,42.0,40.0,True,Madison Square Garden,espn,2023-11-19,louisvillecardinals,texaslonghorns,2023-11-19|louisvillecardinals|texaslonghorns,6,True,16
401581517,2023,2023-11-19,2023-11-19 19:30:00+00:00,Miami Hurricanes,Kansas State Wildcats,91,83,47.0,28.0,44.0,55.0,True,Baha Mar Convention Center,espn,2023-11-19,miamihurricanes,kansasstatewildcats,2023-11-19|miamihurricanes|kansasstatewildcats,6,True,16
401587236,2023,2023-11-19,2023-11-19 18:00:00+00:00,Miami (OH) RedHawks,Eastern Illinois Panthers,76,64,43.0,30.0,33.0,34.0,False,Millett Hall,espn,2023-11-19,miamiohredhawks,easternillinoispanthers,2023-11-19|miamiohredhawks|easternillinoispanthers,6,True,16
401592370,2023,2023-11-19,2023-11-19 23:00:00+00:00,Michigan State Spartans,Alcorn State Braves,81,49,44.0,16.0,37.0,33.0,False,Breslin Center,espn,2023-11-19,michiganstatespartans,alcornstatebraves,2023-11-19|michiganstatespartans|alcornstatebraves,6,True,16
401581593,2023,2023-11-19,2023-11-19 18:00:00+00:00,Mississippi State Bulldogs,Northwestern Wildcats,66,57,27.0,29.0,39.0,28.0,True,Mohegan Sun Arena,espn,2023-11-19,mississippistatebulldogs,northwesternwildcats,2023-11-19|mississippistatebulldogs|northwesternwildcats,6,True,16
401582124,2023,2023-11-19,2023-11-20 01:00:00+00:00,Missouri State Bears,Kent State Golden Flashes,56,52,33.0,27.0,23.0,25.0,True,UVI Sports & Fitness Center,espn,2023-11-19,missouristatebears,kentstategoldenflashes,2023-11-19|missouristatebears|kentstategoldenflashes,6,True,16
401583817,2023,2023-11-19,2023-11-19 23:00:00+00:00,Missouri Tigers,Jackson State Tigers,72,73,37.0,34.0,35.0,39.0,False,Mizzou Arena,espn,2023-11-19,missouritigers,jacksonstatetigers,2023-11-19|missouritigers|jacksonstatetigers,6,True,16
401577635,2023,2023-11-19,2023-11-19 21:00:00+00:00,Ohio State Buckeyes,Western Michigan Broncos,73,56,41.0,21.0,32.0,35.0,False,Value City Arena,espn,2023-11-19,ohiostatebuckeyes,westernmichiganbroncos,2023-11-19|ohiostatebuckeyes|westernmichiganbroncos,6,True,16
401598017,2023,2023-11-19,2023-11-19 18:00:00+00:00,Prairie View A&M Panthers,UT Martin Skyhawks,78,66,35.0,32.0,43.0,34.0,True,Baptist Health Arena,espn,2023-11-19,prairieviewampanthers,utmartinskyhawks,2023-11-19|prairieviewampanthers|utmartinskyhawks,6,True,16
401577685,2023,2023-11-19,2023-11-19 19:00:00+00:00,Quinnipiac Bobcats,UAlbany Great Danes,85,82,40.0,47.0,45.0,35.0,False,M&T Bank Arena,espn,2023-11-19,quinnipiacbobcats,ualbanygreatdanes,2023-11-19|quinnipiacbobcats|ualbanygreatdanes,6,True,16
401601493,2023,2023-11-19,2023-11-20 00:30:00+00:00,Saint Mary's Gaels,Xavier Musketeers,49,66,18.0,28.0,31.0,38.0,True,T-Mobile Arena,espn,2023-11-19,saintmarysgaels,xaviermusketeers,2023-11-19|saintmarysgaels|xaviermusketeers,6,True,16
401601492,2023,2023-11-19,2023-11-20 03:00:00+00:00,San Diego State Aztecs,Washington Huskies,100,97,43.0,40.0,42.0,45.0,True,T-Mobile Arena,espn,2023-11-19,sandiegostateaztecs,washingtonhuskies,2023-11-19|sandiegostateaztecs|washingtonhuskies,6,True,16
401601488,2023,2023-11-19,2023-11-19 21:30:00+00:00,San Francisco Dons,DePaul Blue Demons,70,54,33.0,30.0,37.0,24.0,True,Desert Diamond Arena,espn,2023-11-19,sanfranciscodons,depaulbluedemons,2023-11-19|sanfranciscodons|depaulbluedemons,6,True,16
401606134,2023,2023-11-19,2023-11-19 18:00:00+00:00,South Alabama Jaguars,SIU Edwardsville Cougars,86,74,38.0,35.0,48.0,39.0,False,Mitchell Center,espn,2023-11-19,southalabamajaguars,siuedwardsvillecougars,2023-11-19|southalabamajaguars|siuedwardsvillecougars,6,True,16
401590208,2023,2023-11-19,2023-11-20 01:00:00+00:00,South Dakota State Jackrabbits,UCF Knights,80,83,30.0,32.0,50.0,51.0,True,Flagler Gymnasium,espn,2023-11-19,southdakotastatejackrabbits,ucfknights,2023-11-19|southdakotastatejackrabbits|ucfknights,6,True,16
401577574,2023,2023-11-19,2023-11-19 22:00:00+00:00,South Florida Bulls,Northern Iowa Panthers,74,65,32.0,22.0,42.0,43.0,False,Yuengling Center,espn,2023-11-19,southfloridabulls,northerniowapanthers,2023-11-19|southfloridabulls|northerniowapanthers,6,True,16
401581534,2023,2023-11-19,2023-11-19 18:30:00+00:00,Stephen F. Austin Lumberjacks,Loyola Marymount Lions,86,76,33.0,39.0,53.0,37.0,True,John Gray Gymnasium,espn,2023-11-19,stephenfaustinlumberjacks,loyolamarymountlions,2023-11-19|stephenfaustinlumberjacks|loyolamarymountlions,6,True,16
401594034,2023,2023-11-19,2023-11-19 22:30:00+00:00,St. Thomas-Minnesota Tommies,Portland State Vikings,76,70,41.0,34.0,35.0,36.0,True,Dale E. and Sarah Ann Fowler Events Center,espn,2023-11-19,stthomasminnesotatommies,portlandstatevikings,2023-11-19|stthomasminnesotatommies|portlandstatevikings,6,True,16
401581552,2023,2023-11-19,2023-11-19 17:30:00+00:00,Towson Tigers,North Texas Mean Green,39,65,18.0,40.0,21.0,25.0,True,TD Arena,espn,2023-11-19,towsontigers,northtexasmeangreen,2023-11-19|towsontigers|northtexasmeangreen,6,True,16
401601135,2023,2023-11-19,2023-11-20 03:00:00+00:00,UC Santa Barbara Gauchos,Le Moyne Dolphins,96,72,52.0,42.0,44.0,30.0,False,The Thunderdome,espn,2023-11-19,ucsantabarbaragauchos,lemoynedolphins,2023-11-19|ucsantabarbaragauchos|lemoynedolphins,6,True,16
401577709,2023,2023-11-19,2023-11-19 22:00:00+00:00,UIC Flames,Aurora Spartans,99,48,45.0,24.0,54.0,24.0,False,Credit Union 1 Arena,espn,2023-11-19,uicflames,auroraspartans,2023-11-19|uicflames|auroraspartans,6,True,16
401582129,2023,2023-11-19,2023-11-19 18:00:00+00:00,UMBC Retrievers,Loyola Maryland Greyhounds,94,79,35.0,37.0,59.0,42.0,False,Chesapeake Employers Insurance Arena,espn,2023-11-19,umbcretrievers,loyolamarylandgreyhounds,2023-11-19|umbcretrievers|loyolamarylandgreyhounds,6,True,16
401577659,2023,2023-11-19,2023-11-20 01:00:00+00:00,USC Trojans,Brown Bears,81,70,35.0,32.0,46.0,38.0,False,Galen Center,espn,2023-11-19,usctrojans,brownbears,2023-11-19|usctrojans|brownbears,6,True,16
401581535,2023,2023-11-19,2023-11-19 22:00:00+00:00,Utah State Aggies,Marshall Thundering Herd,83,60,39.0,26.0,44.0,34.0,True,John Gray Gymnasium,espn,2023-11-19,utahstateaggies,marshallthunderingherd,2023-11-19|utahstateaggies|marshallthunderingherd,6,True,16
401581551,2023,2023-11-19,2023-11-19 23:02:00+00:00,Utah Utes,St. John's Red Storm,82,91,43.0,52.0,39.0,39.0,True,TD Arena,espn,2023-11-19,utahutes,stjohnsredstorm,2023-11-19|utahutes|stjohnsredstorm,6,True,16
401597419,2023,2023-11-19,2023-11-19 17:00:00+00:00,Utah Valley Wolverines,Southern Miss Golden Eagles,67,65,34.0,30.0,33.0,35.0,True,Flagler Gymnasium,espn,2023-11-19,utahvalleywolverines,southernmissgoldeneagles,2023-11-19|utahvalleywolverines|southernmissgoldeneagles,6,True,16
401584331,2023,2023-11-19,2023-11-19 22:00:00+00:00,Virginia Tech Hokies,Wofford Terriers,98,76,43.0,33.0,55.0,43.0,False,Cassell Coliseum,espn,2023-11-19,virginiatechhokies,woffordterriers,2023-11-19|virginiatechhokies|woffordterriers,6,True,16
401581550,2023,2023-11-19,2023-11-19 20:00:00+00:00,Wake Forest Demon Deacons,LSU Tigers,80,86,36.0,46.0,36.0,26.0,True,TD Arena,espn,2023-11-19,wakeforestdemondeacons,lsutigers,2023-11-19|wakeforestdemondeacons|lsutigers,6,True,16
401581592,2023,2023-11-19,2023-11-19 20:30:00+00:00,Washington State Cougars,Rhode Island Rams,78,57,39.0,32.0,39.0,25.0,True,Mohegan Sun Arena,espn,2023-11-19,washingtonstatecougars,rhodeislandrams,2023-11-19|washingtonstatecougars|rhodeislandrams,6,True,16
401582115,2023,2023-11-19,2023-11-20 01:00:00+00:00,Wichita State Shockers,Saint Louis Billikens,88,69,44.0,30.0,44.0,39.0,True,The HTC Center,espn,2023-11-19,wichitastateshockers,saintlouisbillikens,2023-11-19|wichitastateshockers|saintlouisbillikens,6,True,16
401587242,2023,2023-11-19,2023-11-19 18:30:00+00:00,William & Mary Tribe,Lindenwood Lions,60,71,24.0,38.0,36.0,33.0,True,Clune Arena,espn,2023-11-19,williammarytribe,lindenwoodlions,2023-11-19|williammarytribe|lindenwoodlions,6,True,16
401600056,2023,2023-11-19,2023-11-19 19:30:00+00:00,Winthrop Eagles,Elon Phoenix,78,70,39.0,31.0,39.0,39.0,True,Rock Hill Sports & Event Center,espn,2023-11-19,winthropeagles,elonphoenix,2023-11-19|winthropeagles|elonphoenix,6,True,16
401583779,2023,2023-11-19,2023-11-19 20:00:00+00:00,Youngstown State Penguins,Lake Erie Storm,79,57,32.0,32.0,47.0,25.0,False,Beeghly Center,espn,2023-11-19,youngstownstatepenguins,lakeeriestorm,2023-11-19|youngstownstatepenguins|lakeeriestorm,6,True,16
401581538,2023,2023-11-20,2023-11-21 00:30:00+00:00,Akron Zips,Utah State Aggies,62,65,29.0,33.0,33.0,32.0,True,John Gray Gymnasium,espn,2023-11-20,akronzips,utahstateaggies,2023-11-20|akronzips|utahstateaggies,6,True,16
401604305,2023,2023-11-20,2023-11-20 22:30:00+00:00,Austin Peay Governors,Tarleton State Texans,59,66,35.0,37.0,24.0,29.0,True,Pavilion,espn,2023-11-20,austinpeaygovernors,tarletonstatetexans,2023-11-20|austinpeaygovernors|tarletonstatetexans,6,True,16
401597953,2023,2023-11-20,2023-11-20 23:30:00+00:00,Bellarmine Knights,Morehead State Eagles,51,64,20.0,22.0,31.0,42.0,False,Freedom Hall (KY),espn,2023-11-20,bellarmineknights,moreheadstateeagles,2023-11-20|bellarmineknights|moreheadstateeagles,6,True,16
401574619,2023,2023-11-20,2023-11-21 00:00:00+00:00,Bethune-Cookman Wildcats,Charleston Southern Buccaneers,79,73,36.0,30.0,43.0,43.0,False,Moore Gymnasium (FL),espn,2023-11-20,bethunecookmanwildcats,charlestonsouthernbuccaneers,2023-11-20|bethunecookmanwildcats|charlestonsouthernbuccaneers,6,True,16
401604274,2023,2023-11-20,2023-11-21 00:00:00+00:00,Bryant Bulldogs,Howard Bison,67,61,36.0,24.0,31.0,37.0,False,Chace Athletic Center,espn,2023-11-20,bryantbulldogs,howardbison,2023-11-20|bryantbulldogs|howardbison,6,True,16
401581529,2023,2023-11-20,2023-11-21 00:00:00+00:00,Bucknell Bison,Southern Indiana Screaming Eagles,67,56,26.0,33.0,41.0,23.0,False,Sojka Pavilion,espn,2023-11-20,bucknellbison,southernindianascreamingeagles,2023-11-20|bucknellbison|southernindianascreamingeagles,6,True,16
401603137,2023,2023-11-20,2023-11-21 06:00:00+00:00,California Golden Bears,UTEP Miners,72,75,35.0,40.0,37.0,35.0,True,Pavilion,espn,2023-11-20,californiagoldenbears,utepminers,2023-11-20|californiagoldenbears|utepminers,6,True,16
401604306,2023,2023-11-20,2023-11-20 20:00:00+00:00,Cal State Bakersfield Roadrunners,Sacramento State Hornets,75,71,30.0,38.0,45.0,33.0,True,Pavilion,espn,2023-11-20,calstatebakersfieldroadrunners,sacramentostatehornets,2023-11-20|calstatebakersfieldroadrunners|sacramentostatehornets,6,True,16
401590882,2023,2023-11-20,2023-11-21 00:00:00+00:00,Campbell Fighting Camels,North Carolina Central Eagles,75,78,34.0,38.0,37.0,33.0,False,John W. Pope Jr. Convocation Center,espn,2023-11-20,campbellfightingcamels,northcarolinacentraleagles,2023-11-20|campbellfightingcamels|northcarolinacentraleagles,6,True,16
401594249,2023,2023-11-20,2023-11-21 00:30:00+00:00,Canisius Golden Griffins,D'Youville Saints,109,69,47.0,28.0,62.0,41.0,False,Koessler Athletic Center,espn,2023-11-20,canisiusgoldengriffins,dyouvillesaints,2023-11-20|canisiusgoldengriffins|dyouvillesaints,6,True,16
401594395,2023,2023-11-20,2023-11-20 16:30:00+00:00,Central Michigan Chippewas,Siena Saints,70,56,30.0,19.0,40.0,37.0,True,Ocean Center,espn,2023-11-20,centralmichiganchippewas,sienasaints,2023-11-20|centralmichiganchippewas|sienasaints,6,True,16
401575875,2023,2023-11-20,2023-11-21 02:00:00+00:00,Chaminade Silverswords,Kansas Jayhawks,56,83,27.0,39.0,29.0,44.0,True,Stan Sheriff Center,espn,2023-11-20,chaminadesilverswords,kansasjayhawks,2023-11-20|chaminadesilverswords|kansasjayhawks,6,True,16
401614679,2023,2023-11-20,2023-11-21 01:30:00+00:00,Charlotte 49ers,UCF Knights,71,74,26.0,22.0,33.0,37.0,True,Flagler Gymnasium,espn,2023-11-20,charlotte49ers,ucfknights,2023-11-20|charlotte49ers|ucfknights,6,True,16
401583611,2023,2023-11-20,2023-11-20 23:00:00+00:00,East Carolina Pirates,Georgia Southern Eagles,82,64,37.0,29.0,45.0,35.0,False,Minges Coliseum,espn,2023-11-20,eastcarolinapirates,georgiasoutherneagles,2023-11-20|eastcarolinapirates|georgiasoutherneagles,6,True,16
401589297,2023,2023-11-20,2023-11-21 01:00:00+00:00,East Texas A&M Lions,Stonehill Skyhawks,97,86,44.0,45.0,53.0,41.0,False,The Field House,espn,2023-11-20,easttexasamlions,stonehillskyhawks,2023-11-20|easttexasamlions|stonehillskyhawks,6,True,16
401598898,2023,2023-11-20,2023-11-21 01:00:00+00:00,Florida A&M Rattlers,Oregon Ducks,54,67,27.0,28.0,27.0,39.0,False,Al Lawson Center,espn,2023-11-20,floridaamrattlers,oregonducks,2023-11-20|floridaamrattlers|oregonducks,6,True,16
401582149,2023,2023-11-20,2023-11-20 18:00:00+00:00,Florida Gulf Coast Eagles,Norfolk State Spartans,66,69,28.0,38.0,38.0,31.0,True,UVI Sports & Fitness Center,espn,2023-11-20,floridagulfcoasteagles,norfolkstatespartans,2023-11-20|floridagulfcoasteagles|norfolkstatespartans,6,True,16
401581540,2023,2023-11-20,2023-11-20 22:00:00+00:00,Florida International Panthers,Marshall Thundering Herd,69,80,25.0,44.0,44.0,36.0,True,John Gray Gymnasium,espn,2023-11-20,floridainternationalpanthers,marshallthunderingherd,2023-11-20|floridainternationalpanthers|marshallthunderingherd,6,True,16
401601483,2023,2023-11-20,2023-11-20 23:00:00+00:00,George Mason Patriots,South Dakota State Jackrabbits,73,71,34.0,36.0,39.0,35.0,True,Flagler Gymnasium,espn,2023-11-20,georgemasonpatriots,southdakotastatejackrabbits,2023-11-20|georgemasonpatriots|southdakotastatejackrabbits,6,True,16
401575874,2023,2023-11-20,2023-11-20 22:00:00+00:00,Gonzaga Bulldogs,Purdue Boilermakers,63,73,35.0,30.0,28.0,43.0,True,Stan Sheriff Center,espn,2023-11-20,gonzagabulldogs,purdueboilermakers,2023-11-20|gonzagabulldogs|purdueboilermakers,6,True,16
401582150,2023,2023-11-20,2023-11-20 20:37:00+00:00,Hampton Pirates,San José State Spartans,52,71,33.0,29.0,19.0,42.0,True,UVI Sports & Fitness Center,espn,2023-11-20,hamptonpirates,sanjosstatespartans,2023-11-20|hamptonpirates|sanjosstatespartans,6,True,16
401581575,2023,2023-11-20,2023-11-21 00:30:00+00:00,Hofstra Pride,Buffalo Bulls,102,68,59.0,26.0,43.0,42.0,True,Hertz Arena,espn,2023-11-20,hofstrapride,buffalobulls,2023-11-20|hofstrapride|buffalobulls,6,True,16
2023-11-20-0,2023,2023-11-20,,HOME,AWAY,,,,,,,,,ncaa,2023-11-20,home,away,2023-11-20|home|away,0,False,0
401592094,2023,2023-11-20,2023-11-21 01:00:00+00:00,Houston Christian Huskies,UTSA Roadrunners,87,89,46.0,47.0,41.0,42.0,False,Sharp Gymnasium,espn,2023-11-20,houstonchristianhuskies,utsaroadrunners,2023-11-20|houstonchristianhuskies|utsaroadrunners,6,True,16
401593992,2023,2023-11-20,2023-11-20 21:00:00+00:00,Idaho State Bengals,The Citadel Bulldogs,61,62,23.0,13.0,38.0,49.0,True,John W. Pope Jr. Convocation Center,espn,2023-11-20,idahostatebengals,thecitadelbulldogs,2023-11-20|idahostatebengals|thecitadelbulldogs,6,True,16
401581573,2023,2023-11-20,2023-11-20 16:00:00+00:00,Iona Gaels,High Point Panthers,68,82,32.0,41.0,36.0,41.0,True,Hertz Arena,espn,2023-11-20,ionagaels,highpointpanthers,2023-11-20|ionagaels|highpointpanthers,6,True,16
401593912,2023,2023-11-20,2023-11-20 20:00:00+00:00,Kennesaw State Owls,Northeastern Huskies,79,77,43.0,42.0,36.0,35.0,True,Minges Coliseum,espn,2023-11-20,kennesawstateowls,northeasternhuskies,2023-11-20|kennesawstateowls|northeasternhuskies,6,True,16
401582128,2023,2023-11-20,2023-11-20 22:55:00+00:00,Kent State Golden Flashes,Fordham Rams,79,72,40.0,43.0,39.0,29.0,True,UVI Sports & Fitness Center,espn,2023-11-20,kentstategoldenflashes,fordhamrams,2023-11-20|kentstategoldenflashes|fordhamrams,6,True,16
401577544,2023,2023-11-20,2023-11-21 00:00:00+00:00,Kentucky Wildcats,Saint Joseph's Hawks,96,88,41.0,38.0,36.0,39.0,False,Rupp Arena,espn,2023-11-20,kentuckywildcats,saintjosephshawks,2023-11-20|kentuckywildcats|saintjosephshawks,6,True,16
401580107,2023,2023-11-20,2023-11-20 18:30:00+00:00,Long Beach State Beach,Illinois State Redbirds,52,61,24.0,32.0,28.0,29.0,True,Hertz Arena,espn,2023-11-20,longbeachstatebeach,illinoisstateredbirds,2023-11-20|longbeachstatebeach|illinoisstateredbirds,6,True,16
401581574,2023,2023-11-20,2023-11-20 22:00:00+00:00,Louisiana Ragin' Cajuns,Wright State Raiders,85,91,34.0,45.0,51.0,46.0,True,Hertz Arena,espn,2023-11-20,louisianaragincajuns,wrightstateraiders,2023-11-20|louisianaragincajuns|wrightstateraiders,6,True,16
401601490,2023,2023-11-20,2023-11-20 21:40:00+00:00,Louisville Cardinals,Indiana Hoosiers,66,74,29.0,34.0,37.0,40.0,True,Madison Square Garden,espn,2023-11-20,louisvillecardinals,indianahoosiers,2023-11-20|louisvillecardinals|indianahoosiers,6,True,16
401581539,2023,2023-11-20,2023-11-20 16:00:00+00:00,Loyola Marymount Lions,Oakland Golden Grizzlies,69,74,35.0,44.0,34.0,30.0,True,John Gray Gymnasium,espn,2023-11-20,loyolamarymountlions,oaklandgoldengrizzlies,2023-11-20|loyolamarymountlions|oaklandgoldengrizzlies,6,True,16
401575876,2023,2023-11-20,2023-11-21 04:30:00+00:00,Marquette Golden Eagles,UCLA Bruins,71,69,30.0,35.0,41.0,34.0,True,Stan Sheriff Center,espn,2023-11-20,marquettegoldeneagles,uclabruins,2023-11-20|marquettegoldeneagles|uclabruins,6,True,16
401582127,2023,2023-11-20,2023-11-21 01:50:00+00:00,Missouri State Bears,Abilene Christian Wildcats,87,69,45.0,37.0,42.0,32.0,True,UVI Sports & Fitness Center,espn,2023-11-20,missouristatebears,abilenechristianwildcats,2023-11-20|missouristatebears|abilenechristianwildcats,6,True,16
401581172,2023,2023-11-20,2023-11-21 02:00:00+00:00,Montana State Bobcats,Green Bay Phoenix,53,54,24.0,23.0,25.0,26.0,False,Worthington Arena,espn,2023-11-20,montanastatebobcats,greenbayphoenix,2023-11-20|montanastatebobcats|greenbayphoenix,6,True,16
401603544,2023,2023-11-20,2023-11-21 00:00:00+00:00,NJIT Highlanders,Delaware State Hornets,81,72,46.0,30.0,35.0,42.0,False,Joel & Diane Bloom Wellness and Events Center,espn,2023-11-20,njithighlanders,delawarestatehornets,2023-11-20|njithighlanders|delawarestatehornets,6,True,16
401597997,2023,2023-11-20,2023-11-21 01:00:00+00:00,North Dakota State Bison,Wisconsin-Stout Blue Devils,101,72,53.0,35.0,48.0,37.0,False,Scheels Center,espn,2023-11-20,northdakotastatebison,wisconsinstoutbluedevils,2023-11-20|northdakotastatebison|wisconsinstoutbluedevils,6,True,16
401579033,2023,2023-11-20,2023-11-21 01:00:00+00:00,Oklahoma State Cowboys,New Orleans Privateers,96,68,43.0,37.0,53.0,31.0,False,Gallagher-Iba Arena,espn,2023-11-20,oklahomastatecowboys,neworleansprivateers,2023-11-20|oklahomastatecowboys|neworleansprivateers,6,True,16
401575405,2023,2023-11-20,2023-11-21 04:00:00+00:00,Pacific Tigers,North Dakota Fighting Hawks,71,73,35.0,35.0,36.0,38.0,False,Alex G. Spanos Center,espn,2023-11-20,pacifictigers,northdakotafightinghawks,2023-11-20|pacifictigers|northdakotafightinghawks,6,True,16
401593791,2023,2023-11-20,2023-11-21 01:00:00+00:00,Richmond Spiders,Colorado Buffaloes,59,64,25.0,28.0,34.0,36.0,True,Ocean Center,espn,2023-11-20,richmondspiders,coloradobuffaloes,2023-11-20|richmondspiders|coloradobuffaloes,6,True,16
