date,game_id,event_id_orig,book,market,period,selection,line,price_orig,edge_orig,kelly_orig,fractional_orig,stake_orig,ev_orig,event_id_cal,price_cal,edge_cal,kelly_cal,fractional_cal,stake_cal,ev_cal,delta_kelly,delta_ev,delta_stake
2025-11-22,401824090,a5dd03d0556177f5bda93860fde81b74,Bovada,spreads,full_game,home,3.5,-110.0,11.166520690917968,1.0,0.5,0.9275106380789008,,a5dd03d0556177f5bda93860fde81b74,-110.0,11.166520690917968,1.0,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,ec270571a92e64878e6ecc286e6dc117,Caesars,spreads,full_game,home,-6.0,-110.0,1.6665206909179684,0.138876724243164,0.5,0.9275106380789008,,ec270571a92e64878e6ecc286e6dc117,-110.0,1.6665206909179684,0.138876724243164,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,a5dd03d0556177f5bda93860fde81b74,Caesars,spreads,full_game,home,3.0,-110.0,10.666520690917968,1.0,0.5,0.9275106380789008,,a5dd03d0556177f5bda93860fde81b74,-110.0,10.666520690917968,1.0,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,ec270571a92e64878e6ecc286e6dc117,DraftKings,spreads,full_game,home,-5.5,-110.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,ec270571a92e64878e6ecc286e6dc117,-110.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,a5dd03d0556177f5bda93860fde81b74,DraftKings,spreads,full_game,home,3.5,-112.0,11.166520690917968,1.0,0.5,0.9275106380789008,,a5dd03d0556177f5bda93860fde81b74,-112.0,11.166520690917968,1.0,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,ec270571a92e64878e6ecc286e6dc117,FanDuel,spreads,full_game,home,-5.5,-114.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,ec270571a92e64878e6ecc286e6dc117,-114.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,a5dd03d0556177f5bda93860fde81b74,FanDuel,spreads,full_game,home,3.5,-110.0,11.166520690917968,1.0,0.5,0.9275106380789008,,a5dd03d0556177f5bda93860fde81b74,-110.0,11.166520690917968,1.0,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,ec270571a92e64878e6ecc286e6dc117,Fanatics,spreads,full_game,home,-5.5,-110.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,ec270571a92e64878e6ecc286e6dc117,-110.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,a5dd03d0556177f5bda93860fde81b74,Fanatics,spreads,full_game,home,3.5,-110.0,11.166520690917968,1.0,0.5,0.9275106380789008,,a5dd03d0556177f5bda93860fde81b74,-110.0,11.166520690917968,1.0,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,ec270571a92e64878e6ecc286e6dc117,LowVig.ag,spreads,full_game,home,-5.5,-101.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,ec270571a92e64878e6ecc286e6dc117,-101.0,2.1665206909179684,0.196956426447088,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401824090,a5dd03d0556177f5bda93860fde81b74,LowVig.ag,spreads,full_game,home,3.5,-108.0,11.166520690917968,1.0,0.5,0.9275106380789008,,a5dd03d0556177f5bda93860fde81b74,-108.0,11.166520690917968,1.0,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401826729,1b4ec87bb928f533ff03259322157af3,BetRivers,spreads,full_game,home,1.0,-112.0,0.816551685333252,0.408275842666626,0.5,0.9275106380789008,,1b4ec87bb928f533ff03259322157af3,-112.0,0.816551685333252,0.408275842666626,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401826729,1b4ec87bb928f533ff03259322157af3,BetUS,totals,full_game,over,140.0,-110.0,8.65673828125,0.2885579427083333,0.5,0.9275106380789008,,1b4ec87bb928f533ff03259322157af3,-110.0,8.65673828125,0.2885579427083333,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,BetMGM,spreads,full_game,home,-6.5,-105.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-105.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,BetOnline.ag,spreads,full_game,home,-5.5,-120.0,4.808627128601074,0.4371479207819158,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-120.0,4.808627128601074,0.4371479207819158,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,BetRivers,spreads,full_game,home,-6.5,-113.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-113.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,BetUS,spreads,full_game,home,-6.0,-110.0,4.308627128601074,0.3590522607167561,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-110.0,4.308627128601074,0.3590522607167561,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,Bovada,spreads,full_game,home,-6.5,-105.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-105.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,Caesars,spreads,full_game,home,-6.0,-110.0,4.308627128601074,0.3590522607167561,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-110.0,4.308627128601074,0.3590522607167561,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,DraftKings,spreads,full_game,home,-6.5,-105.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-105.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,FanDuel,spreads,full_game,home,-6.5,-104.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-104.0,3.808627128601074,0.292971317584698,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,Fanatics,spreads,full_game,home,-6.0,-110.0,4.308627128601074,0.3590522607167561,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-110.0,4.308627128601074,0.3590522607167561,0.5,0.9275106380789008,,0.0,,0.0
2025-11-22,401830125,04c980a92898676c0fbc2303e9ec9855,LowVig.ag,spreads,full_game,home,-5.5,-116.0,4.808627128601074,0.4371479207819158,0.5,0.9275106380789008,,04c980a92898676c0fbc2303e9ec9855,-116.0,4.808627128601074,0.4371479207819158,0.5,0.9275106380789008,,0.0,,0.0
